SellerID,GUID,Date,Reference,Customer_Code,Name,Physical_Address1,Physical_Address2,Physical_Address3,Physical_Address4,Telephone,Stock_Code,Description,Price_Ex_Vat,Quantity,RepCode,ProductBarCodeID
VILJOEN,0,2025-07-21,IN-422335,P2496,TOMMIES TREETOP TREATS (CAD),TOM NUADE H/SKOOL,226 POTGIETER AVE,POLOKWANE,"TOM NAUDE H/SKOOL 266 Potgieter Avenue, Eduanpark Polokwane 0759",,QU605,aQuelle Granadilla 6x500ml,42.0,4,2,
VILJOEN,0,2025-07-21,IN-422335,P2496,TOMMIES TREETOP TREATS (CAD),TOM NUADE H/SKOOL,226 POTGIETER AVE,POLOKWANE,"TOM NAUDE H/SKOOL 266 Potgieter Avenue, Eduanpark Polokwane 0759",,QU608,aQuelle Watermelon 6x500ml,42.0,10,2,
VILJOEN,0,2025-07-21,IN-422335,P2496,TOMMIES TREETOP TREATS (CAD),TOM NUADE H/SKOOL,226 POTGIETER AVE,POLOKWANE,"TOM NAUDE H/SKOOL 266 Potgieter Avenue, Eduanpark Polokwane 0759",,QU609,aQuelle Honey Melon 6x500ml,42.0,10,2,
VILJOEN,0,2025-07-21,IN-422335,P2496,TOMMIES TREETOP TREATS (CAD),TOM NUADE H/SKOOL,226 POTGIETER AVE,POLOKWANE,"TOM NAUDE H/SKOOL 266 Potgieter Avenue, Eduanpark Polokwane 0759",,QU610,aQuelle Apple 6x500ml,42.0,4,2,
VILJOEN,0,2025-07-21,IN-422335,P2496,TOMMIES TREETOP TREATS (CAD),TOM NUADE H/SKOOL,226 POTGIETER AVE,POLOKWANE,"TOM NAUDE H/SKOOL 266 Potgieter Avenue, Eduanpark Polokwane 0759",,SWI017,Switch Vit C Orange  24x500ml,176.09,3,2,
VILJOEN,0,2025-07-21,IN-422336,P2496,TOMMIES TREETOP TREATS (CAD),TOM NUADE H/SKOOL,226 POTGIETER AVE,POLOKWANE,"TOM NAUDE H/SKOOL 266 Potgieter Avenue, Eduanpark Polokwane 0759",,SQ201,SQ D/Thick 12x300ml Chocolate,134.78,1,2,
VILJOEN,0,2025-07-21,IN-422336,P2496,TOMMIES TREETOP TREATS (CAD),TOM NUADE H/SKOOL,226 POTGIETER AVE,POLOKWANE,"TOM NAUDE H/SKOOL 266 Potgieter Avenue, Eduanpark Polokwane 0759",,SQ202,SQ D/Thick 12x300ml Strawberry,134.78,1,2,
VILJOEN,0,2025-07-21,IN-422336,P2496,TOMMIES TREETOP TREATS (CAD),TOM NUADE H/SKOOL,226 POTGIETER AVE,POLOKWANE,"TOM NAUDE H/SKOOL 266 Potgieter Avenue, Eduanpark Polokwane 0759",,SQ203,SQ D/Thick 12x300ml Bubblegum,134.78,1,2,
VILJOEN,0,2025-07-21,IN-422336,P2496,TOMMIES TREETOP TREATS (CAD),TOM NUADE H/SKOOL,226 POTGIETER AVE,POLOKWANE,"TOM NAUDE H/SKOOL 266 Potgieter Avenue, Eduanpark Polokwane 0759",,SQ204,SQ D/Thick 12x300ml Toff/Caramel,134.78,1,2,
VILJOEN,0,2025-07-21,IN-422337,P2382,ENCHANTING FOREST TRADING 12(PTY)LTD t/a,PLATINUM PARK SUPER SPAR (21 DAYS),P.O. Box 522,Bendor,c/o Outspan Drive & General Maritz Str  Polokwane 0699,015 297 0433,SQ201,SQ D/Thick 12x300ml Chocolate,134.78,1,1,
VILJOEN,0,2025-07-21,IN-422337,P2382,ENCHANTING FOREST TRADING 12(PTY)LTD t/a,PLATINUM PARK SUPER SPAR (21 DAYS),P.O. Box 522,Bendor,c/o Outspan Drive & General Maritz Str  Polokwane 0699,015 297 0433,SQ204,SQ D/Thick 12x300ml Toff/Caramel,134.78,2,1,
VILJOEN,0,2025-07-21,IN-422338,P1386,SASOL BENDOR PLK(VINACORcc)(3%)14 D-I)**,Box 245,Bendorpark,Polokwane,C/o Gen Viljoen & Gen Maritz Bendor Polokwane 0699,015 297 1273,BUN001,Bundaberg Ginger Beer 24x375ml,460.0,1,1,
VILJOEN,0,2025-07-21,IN-422338,P1386,SASOL BENDOR PLK(VINACORcc)(3%)14 D-I)**,Box 245,Bendorpark,Polokwane,C/o Gen Viljoen & Gen Maritz Bendor Polokwane 0699,015 297 1273,P861301,Pepsi Cola Pet 12x500ml,109.0,1,1,
VILJOEN,0,2025-07-21,IN-422338,P1386,SASOL BENDOR PLK(VINACORcc)(3%)14 D-I)**,Box 245,Bendorpark,Polokwane,C/o Gen Viljoen & Gen Maritz Bendor Polokwane 0699,015 297 1273,WBNEW500,W/B Spring Water Still 24x500ml,127.79,1,1,
VILJOEN,0,2025-07-21,IN-422339,P2382,ENCHANTING FOREST TRADING 12(PTY)LTD t/a,PLATINUM PARK SUPER SPAR (21 DAYS),P.O. Box 522,Bendor,c/o Outspan Drive & General Maritz Str  Polokwane 0699,015 297 0433,SQ001,Squeeze-Mee Chocolate 40x130ml,279.13,2,1,
VILJOEN,0,2025-07-21,IN-422339,P2382,ENCHANTING FOREST TRADING 12(PTY)LTD t/a,PLATINUM PARK SUPER SPAR (21 DAYS),P.O. Box 522,Bendor,c/o Outspan Drive & General Maritz Str  Polokwane 0699,015 297 0433,SQ002,Squeeze-Mee Strawberry 40x130ml,279.13,2,1,
VILJOEN,0,2025-07-21,IN-422339,P2382,ENCHANTING FOREST TRADING 12(PTY)LTD t/a,PLATINUM PARK SUPER SPAR (21 DAYS),P.O. Box 522,Bendor,c/o Outspan Drive & General Maritz Str  Polokwane 0699,015 297 0433,SQ003,Squeeze-Mee Bubblegum 40x130ml,279.13,2,1,
VILJOEN,0,2025-07-21,IN-422339,P2382,ENCHANTING FOREST TRADING 12(PTY)LTD t/a,PLATINUM PARK SUPER SPAR (21 DAYS),P.O. Box 522,Bendor,c/o Outspan Drive & General Maritz Str  Polokwane 0699,015 297 0433,SQ004,Squeeze-Mee Vanilla 40x130ml,279.13,2,1,
VILJOEN,0,2025-07-21,IN-422339,P2382,ENCHANTING FOREST TRADING 12(PTY)LTD t/a,PLATINUM PARK SUPER SPAR (21 DAYS),P.O. Box 522,Bendor,c/o Outspan Drive & General Maritz Str  Polokwane 0699,015 297 0433,SQ007,Squeeze-Mee Cappuccino 40X130ml,279.13,1,1,
VILJOEN,0,2025-07-21,IN-422339,P2382,ENCHANTING FOREST TRADING 12(PTY)LTD t/a,PLATINUM PARK SUPER SPAR (21 DAYS),P.O. Box 522,Bendor,c/o Outspan Drive & General Maritz Str  Polokwane 0699,015 297 0433,SQ011,Squeeze-Mee Tof/Car 40x130ml,279.13,2,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,BR002,Energade Naartjie 24X500ML,239.56,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,BR004,Energade Tropical  24X500ML,239.56,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,BR005,Energade Grape 24X500ML,239.56,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,BR007,Energade Mixed Berry 24X500ML,239.56,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,BR011,Oros Orange  24X300ML,163.24,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,BR018,Oros  Mango  24X300ML,163.24,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,BR019,Oros Guava  24X300ML,163.24,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,BR020,Oros  Rasberry  24X300ML,163.24,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,BR021,Oros  Apple Berry 24X300ML,163.24,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,BUN001,Bundaberg Ginger Beer 24x375ml,460.0,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,DRA002,Dragon Energy Drinks 24x500ml,200.0,2,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,FNP001,Foxi Puffs Fruit Chutney 20x50g,85.65,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,FNP004,Foxi Puffs Spicy Tomato 20x50g,85.65,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,FNP011,Foxi Sugar Puffs 20x80g,108.7,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,FRIM031,Frimax Prawn Bites 12x125g,229.56,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,GO-WB5,W/Berg Still 1x5lt each,15.22,10,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,NB17386,Bkrs Mini Tennis 24x40g,151.0,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,NB17388,Bkrs Mini Blue Label Marie 24x40g,151.0,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,NB707523,Wlds Flings 16x150g,290.0,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,QU601,aQuelle Litchi 6x500ml,42.0,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,QU602,aQuelle Naartjie 6x500ml,42.0,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,QU603,aQuelle Strawberry 6x500ml,42.0,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,QU604,aQuelle Lemon 6x500ml,42.0,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,QU605,aQuelle Granadilla 6x500ml,42.0,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,QU606,aQuelle Pineapple 6x500ml,42.0,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,QU607,aQuelle Marula 6x500ml,42.0,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,QU608,aQuelle Watermelon 6x500ml,42.0,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,QU609,aQuelle Honey Melon 6x500ml,42.0,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,QU610,aQuelle Apple 6x500ml,42.0,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SQ201,SQ D/Thick 12x300ml Chocolate,134.78,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SQ202,SQ D/Thick 12x300ml Strawberry,134.78,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SQ204,SQ D/Thick 12x300ml Toff/Caramel,134.78,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SWI001,Switch Original 24x500ml,176.08,2,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SWI002,Switch Energy Element 24x500ml,176.09,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SWI003,Switch Energy Envy 24x500ml,176.09,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SWI009,Switch Ginger Pine 24x500ml,176.09,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SWI012,Switch G/Fruit Naartjie VIT C 24x500ml,176.09,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SWI013,Switch Org B/gum 24x500ml,176.09,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SWI017,Switch Vit C Orange  24x500ml,176.09,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SWI019,Switch Mango Peach 24x500ml,176.09,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SWI023,Switch Dry Lemon 24x500ml,176.09,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SWI031,Switch Vitamin C Lemon/Ginger 24x500ml,176.09,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SWI033,Switch Kiwi/Mango/Straw 24x500ml,176.09,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SWI039,Switch Tropical 24x500ml,176.09,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SWI047,Switch Pink Lemonade 24x500ml,176.09,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SWI048,Switch S/Free Dragonfruit/Berries 24x500ml,176.09,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SWI056,Switch Pineapple Mango & Cherry 24x500ml,176.09,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,SWI057,Switch Watermelon/Straw & Pear 24x500ml,176.09,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,WBNEW1.5L,"W/B Spring Water Still 12x1,5L",104.56,2,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,WBNEW500,W/B Spring Water Still 24x500ml,121.86,1,1,
VILJOEN,0,2025-07-21,IN-422340,P3038,WELGELEGEN SLAGHUIS/ THE STEAKSHOP,Posbus 11555,Bendor,Polokwane,Genl Viljoen Straat 95 Welgelegen Polokwane 0699,015 297 0874,WBNEW750,W/B Spring Water Still 12x750ml,92.1,2,1,
VILJOEN,0,2025-07-21,IN-422341,P2484,BIG BITE (CASH @ DELIVERY),P.O. Box 3700,Polokwane,,213 HARLEY STREET EDUAN PARK POLOKWANE 0699,060 965 7836 Berenic,ZOOM001,Zoom Fruity Dairy Ice Lollies 10x10x90ml,231.0,1,2,
VILJOEN,0,2025-07-21,IN-422342,P2484,BIG BITE (CASH @ DELIVERY),P.O. Box 3700,Polokwane,,213 HARLEY STREET EDUAN PARK POLOKWANE 0699,060 965 7836 Berenic,SQ004,Squeeze-Mee Vanilla 40x130ml,279.13,1,2,
VILJOEN,0,2025-07-21,IN-422343,P3875,MOCKFORD PORK PTY LD (CAD),P.O.BOX 76,POLOKWANE,,84 SILICONE STREET LADINE POLOKWANE ,082 789 1333 butch,NB10951,Bkrs Toppers Choc 12x125g,114.5,1,2,
VILJOEN,0,2025-07-21,IN-422343,P3875,MOCKFORD PORK PTY LD (CAD),P.O.BOX 76,POLOKWANE,,84 SILICONE STREET LADINE POLOKWANE ,082 789 1333 butch,NB10955,Bkrs Toppers Van 12x125g,114.5,1,2,
VILJOEN,0,2025-07-21,IN-422343,P3875,MOCKFORD PORK PTY LD (CAD),P.O.BOX 76,POLOKWANE,,84 SILICONE STREET LADINE POLOKWANE ,082 789 1333 butch,NB10957,Bkrs Toppers Custard 12x125g,114.5,1,2,
VILJOEN,0,2025-07-21,IN-422343,P3875,MOCKFORD PORK PTY LD (CAD),P.O.BOX 76,POLOKWANE,,84 SILICONE STREET LADINE POLOKWANE ,082 789 1333 butch,NB10969,Bkrs Toppers Choc/Mint 12x125g,114.5,1,2,
VILJOEN,0,2025-07-21,IN-422343,P3875,MOCKFORD PORK PTY LD (CAD),P.O.BOX 76,POLOKWANE,,84 SILICONE STREET LADINE POLOKWANE ,082 789 1333 butch,NB17393,Bkrs Toppers Lemon 12x125g,114.5,1,2,
VILJOEN,0,2025-07-21,IN-422344,P3875,MOCKFORD PORK PTY LD (CAD),P.O.BOX 76,POLOKWANE,,84 SILICONE STREET LADINE POLOKWANE ,082 789 1333 butch,B012871,Maynards Orig W/Gums Disp 24x60G NEW,258.13,1,2,
VILJOEN,0,2025-07-21,IN-422344,P3875,MOCKFORD PORK PTY LD (CAD),P.O.BOX 76,POLOKWANE,,84 SILICONE STREET LADINE POLOKWANE ,082 789 1333 butch,C677140,Cadbury Whole Nut Slab 80g 1x12,235.73,1,2,
VILJOEN,0,2025-07-21,IN-422344,P3875,MOCKFORD PORK PTY LD (CAD),P.O.BOX 76,POLOKWANE,,84 SILICONE STREET LADINE POLOKWANE ,082 789 1333 butch,C677142,Cadbury Fruit&Nut Slab 80g 1x12,235.73,1,2,
VILJOEN,0,2025-07-21,IN-422344,P3875,MOCKFORD PORK PTY LD (CAD),P.O.BOX 76,POLOKWANE,,84 SILICONE STREET LADINE POLOKWANE ,082 789 1333 butch,C677146,Cadbury Mint Crisp Slab 80g 1x12,235.73,1,2,
VILJOEN,0,2025-07-21,IN-422344,P3875,MOCKFORD PORK PTY LD (CAD),P.O.BOX 76,POLOKWANE,,84 SILICONE STREET LADINE POLOKWANE ,082 789 1333 butch,C677149,Cadbury Milk Slab 80g 1x12,235.73,1,2,
VILJOEN,0,2025-07-21,IN-422344,P3875,MOCKFORD PORK PTY LD (CAD),P.O.BOX 76,POLOKWANE,,84 SILICONE STREET LADINE POLOKWANE ,082 789 1333 butch,NES005KIT,Nestle Kit Kat 4F Gold 48x41.5g,475.2,1,2,
VILJOEN,0,2025-07-21,IN-422345,P1386,SASOL BENDOR PLK(VINACORcc)(3%)14 D-I)**,Box 245,Bendorpark,Polokwane,C/o Gen Viljoen & Gen Maritz Bendor Polokwane 0699,015 297 1273,C607336,Halls Extra Strong 18,169.08,2,1,
VILJOEN,0,2025-07-21,IN-422346,P3591,STAR CHOICE TRADING 286 (PTY)LTD (EFT),P O BOX 35,BENDOR PARK,POLOKWANE 0713,Cnr Gnl Maritz & Outspan Ave POLOKWANE 0699 ,015 297 3596,SWI001,Switch Original 24x500ml,176.08,2,1,
VILJOEN,0,2025-07-21,IN-422346,P3591,STAR CHOICE TRADING 286 (PTY)LTD (EFT),P O BOX 35,BENDOR PARK,POLOKWANE 0713,Cnr Gnl Maritz & Outspan Ave POLOKWANE 0699 ,015 297 3596,SWI002,Switch Energy Element 24x500ml,176.08,2,1,
VILJOEN,0,2025-07-21,IN-422346,P3591,STAR CHOICE TRADING 286 (PTY)LTD (EFT),P O BOX 35,BENDOR PARK,POLOKWANE 0713,Cnr Gnl Maritz & Outspan Ave POLOKWANE 0699 ,015 297 3596,SWI007,Switch Cranberry/Cherry 24x500ml,176.08,2,1,
VILJOEN,0,2025-07-21,IN-422346,P3591,STAR CHOICE TRADING 286 (PTY)LTD (EFT),P O BOX 35,BENDOR PARK,POLOKWANE 0713,Cnr Gnl Maritz & Outspan Ave POLOKWANE 0699 ,015 297 3596,SWI012,Switch G/Fruit Naartjie VIT C 24x500ml,176.08,2,1,
VILJOEN,0,2025-07-21,IN-422346,P3591,STAR CHOICE TRADING 286 (PTY)LTD (EFT),P O BOX 35,BENDOR PARK,POLOKWANE 0713,Cnr Gnl Maritz & Outspan Ave POLOKWANE 0699 ,015 297 3596,SWI017,Switch Vit C Orange  24x500ml,176.09,2,1,
VILJOEN,0,2025-07-21,IN-422346,P3591,STAR CHOICE TRADING 286 (PTY)LTD (EFT),P O BOX 35,BENDOR PARK,POLOKWANE 0713,Cnr Gnl Maritz & Outspan Ave POLOKWANE 0699 ,015 297 3596,SWI019,Switch Mango Peach 24x500ml,176.09,2,1,
VILJOEN,0,2025-07-21,IN-422346,P3591,STAR CHOICE TRADING 286 (PTY)LTD (EFT),P O BOX 35,BENDOR PARK,POLOKWANE 0713,Cnr Gnl Maritz & Outspan Ave POLOKWANE 0699 ,015 297 3596,SWI022,Switch Jelly Babies 24x500ml,176.09,2,1,
VILJOEN,0,2025-07-21,IN-422346,P3591,STAR CHOICE TRADING 286 (PTY)LTD (EFT),P O BOX 35,BENDOR PARK,POLOKWANE 0713,Cnr Gnl Maritz & Outspan Ave POLOKWANE 0699 ,015 297 3596,SWI023,Switch Dry Lemon 24x500ml,176.09,2,1,
VILJOEN,0,2025-07-21,IN-422346,P3591,STAR CHOICE TRADING 286 (PTY)LTD (EFT),P O BOX 35,BENDOR PARK,POLOKWANE 0713,Cnr Gnl Maritz & Outspan Ave POLOKWANE 0699 ,015 297 3596,SWI031,Switch Vitamin C Lemon/Ginger 24x500ml,176.09,2,1,
VILJOEN,0,2025-07-21,IN-422346,P3591,STAR CHOICE TRADING 286 (PTY)LTD (EFT),P O BOX 35,BENDOR PARK,POLOKWANE 0713,Cnr Gnl Maritz & Outspan Ave POLOKWANE 0699 ,015 297 3596,SWI033,Switch Kiwi/Mango/Straw 24x500ml,176.09,2,1,
